"","DOIs","is_oa","oa_status"
"7450","10.1055/s-0040-1711861",TRUE,"hybrid"
"7451","10.1016/j.jalz.2015.06.220",FALSE,"closed"
"7452","10.1145/3298689.3347067",TRUE,"green"
"7453","10.17759/jmfp.2018070401",TRUE,"gold"
"7454","10.1093/eurheartj/ehz748.0432",FALSE,"closed"
"7455","10.1142/9789813232747_0018",FALSE,"closed"
"7456","10.21203/rs.3.rs-376749/v1",TRUE,"green"
"7457","10.1898/nwn16-09.1",FALSE,"closed"
"7458","10.1115/gt2020-16210",FALSE,"closed"
"7459","10.1145/3266037.3266106",FALSE,"closed"
"7460","10.26170/kso-2020-121",FALSE,"closed"
"7461","10.7717/peerj.1221",TRUE,"gold"
"7462","10.1089/ten.tea.2017.0005",FALSE,"closed"
"7463","10.1080/17546559.2021.1928727",FALSE,"closed"
"7464","10.1002/advs.201801780",TRUE,"gold"
"7465","10.3139/120.111097",FALSE,"closed"
"7466","10.1055/s-0038-1668801",FALSE,"closed"
"7467","10.1515/cdbme-2020-0008",TRUE,"gold"
"7468","10.1055/s-0041-1725617",FALSE,"closed"
"7469","10.1055/s-0041-1725824",FALSE,"closed"
"7470","10.1055/s-0041-1728394",TRUE,"hybrid"
"7471","10.1055/a-0819-8018",FALSE,"closed"
"7472","10.1177/1747493017700152",FALSE,"closed"
"7473","10.17704/1944-6178-36.1.30",FALSE,"closed"
"7474","10.1177/1555458919850861",FALSE,"closed"
"7475","10.1055/s-0040-1711133",TRUE,"hybrid"
"7476","10.2478/ijhp-2019-0011",TRUE,"gold"
"7477","10.1177/0300985820973460",FALSE,"closed"
"7478","10.1055/s-0038-1640538",TRUE,"hybrid"
"7479","10.1055/s-0040-1705538",FALSE,"closed"
"7480","10.1016/j.jalz.2016.06.149",FALSE,"closed"
"7481","10.1055/s-0037-1608761",FALSE,"closed"
"7482","10.1055/s-0037-1600204",FALSE,"closed"
"7483","10.1145/3344341.3368796",FALSE,"closed"
"7484","10.1093/geroni/igx004.545",TRUE,"gold"
"7485","10.1055/s-0037-1604958",FALSE,"closed"
"7486","10.1055/s-0040-1711249",TRUE,"hybrid"
"7487","10.1055/s-0039-1685852",TRUE,"hybrid"
"7488","10.1145/2774993.2775002",FALSE,"closed"
"7489","10.1055/s-0041-1727760",TRUE,"hybrid"
"7490","10.1093/ofid/ofaa439.965",TRUE,"gold"
"7491","10.21203/rs.3.rs-143670/v1",TRUE,"green"
"7492","10.1639/0007-2745-122.1.031",FALSE,"closed"
"7493","10.2478/amcs-2018-0017",TRUE,"gold"
"7494","10.1002/art.40181",FALSE,"closed"
"7495","10.1049/iet-gtd.2017.0671",FALSE,"closed"
"7496","10.1515/ger-2020-0033",FALSE,"closed"
"7497","10.1115/gt2018-76977",FALSE,"closed"
"7498","10.1093/ehjci/jeaa356.222",TRUE,"bronze"
"7499","10.1161/str.47.suppl_1.wp51",FALSE,"closed"
"7500","10.21203/rs.3.rs-251815/v1",TRUE,"green"
"7501","10.1055/a-0598-9690",FALSE,"closed"
"7502","10.1055/s-0038-1641433",FALSE,"closed"
"7503","10.1002/art.40786",FALSE,"closed"
"7504","10.1002/pip.2865",FALSE,"closed"
"7505","10.1080/17450918.2017.1354061",FALSE,"closed"
"7506","10.1002/jaba.328",FALSE,"closed"
"7507","10.3139/104.112435",FALSE,"closed"
"7508","10.1039/c6cp00260a",TRUE,"green"
"7509","10.1002/ehf2.12833",TRUE,"gold"
"7510","10.1145/3154862.3154902",FALSE,"closed"
"7511","10.1055/s-0038-1671266",FALSE,"closed"
"7512","10.1055/s-0039-1683685",FALSE,"closed"
"7513","10.21203/rs.3.rs-473238/v1",TRUE,"green"
"7514","10.1055/s-0041-1725780",FALSE,"closed"
"7515","10.1111/ene.14326",TRUE,"hybrid"
"7516","10.1115/gt2016-56679",FALSE,"closed"
"7517","10.1115/gt2015-42027",FALSE,"closed"
"7518","10.1115/gt2015-43382",FALSE,"closed"
"7519","10.21203/rs.2.12185/v2",TRUE,"green"
"7520","10.1115/gt2017-64985",FALSE,"closed"
"7521","10.1115/fedsm2017-69308",FALSE,"closed"
"7522","10.1055/s-0038-1668758",FALSE,"closed"
"7523","10.1115/gt2018-76435",FALSE,"closed"
"7524","10.1145/3447545.3451189",TRUE,"green"
"7525","10.1177/10731911211010955",FALSE,"closed"
"7526","10.1177/1536867x19874238",FALSE,"closed"
"7527","10.1145/2807442.2807487",FALSE,"closed"
"7528","10.1115/gt2016-57184",FALSE,"closed"
"7529","10.1115/gt2020-15591",FALSE,"closed"
"7530","10.1115/gt2020-16169",FALSE,"closed"
"7531","10.1111/jphd.12142",FALSE,"closed"
"7532","10.1675/063.041.0305",FALSE,"closed"
"7533","10.1111/btp.12989",FALSE,"closed"
"7534","10.1139/cjfas-2020-0122",FALSE,"closed"
"7535","10.21203/rs.3.rs-134142/v1",TRUE,"green"
"7536","10.1002/jcc.26472",FALSE,"closed"
"7537","10.21203/rs.2.12185/v1",TRUE,"green"
"7538","10.1055/s-0040-1711551",TRUE,"hybrid"
"7539","10.1016/j.juro.2018.05.003",FALSE,"closed"
"7540","10.1145/3019612.3019654",FALSE,"closed"
"7541","10.1515/auto-2014-1131",FALSE,"closed"
"7542","10.1002/term.2446",FALSE,"closed"
"7543","10.1055/s-0040-1710823",TRUE,"hybrid"
"7544","10.1055/s-0041-1725758",FALSE,"closed"
"7545","10.1055/s-0041-1725584",FALSE,"closed"
"7546","10.1145/3429204.3429205",FALSE,"closed"
"7547","10.3139/120.111129",FALSE,"closed"
"7548","10.1055/s-0038-1647165",FALSE,"closed"
"7549","10.1055/s-0038-1671498",FALSE,"closed"
"7550","10.1055/s-0041-1725700",FALSE,"closed"
"7551","10.1055/s-0040-1710488",TRUE,"hybrid"
"7552","10.1055/s-0040-1705310",FALSE,"closed"
"7553","10.1200/jco.2020.38.4_suppl.622",FALSE,"closed"
"7554","10.1115/gt2015-43249",FALSE,"closed"
"7555","10.1055/s-0037-1605723",FALSE,"closed"
"7556","10.1115/gt2020-15344",FALSE,"closed"
"7557","10.1055/s-0037-1605179",FALSE,"closed"
"7558","10.1055/s-0038-1640539",TRUE,"hybrid"
"7559","10.1145/2723372.2735372",FALSE,"closed"
"7560","10.1016/j.jalz.2016.06.1395",FALSE,"closed"
"7561","10.1111/ijs.12556",FALSE,"closed"
"7562","10.21203/rs.3.rs-672700/v1",TRUE,"green"
"7563","10.7554/elife.19095.020",TRUE,"gold"
"7564","10.1055/s-0039-1683732",FALSE,"closed"
"7565","10.1055/s-0041-1725697",FALSE,"closed"
"7566","10.1177/0267659119828563",FALSE,"closed"
"7567","10.1145/3394486.3403259",TRUE,"green"
"7568","10.1055/s-0039-1685953",TRUE,"hybrid"
"7569","10.1055/s-0039-1685814",TRUE,"hybrid"
"7570","10.1055/s-0040-1705374",FALSE,"closed"
"7571","10.15252/msb.20177754",TRUE,"gold"
"7572","10.1093/eurheartj/ehz747.0154",FALSE,"closed"
"7573","10.1002/hbm.24499",TRUE,"green"
"7574","10.1115/gt2016-56377",FALSE,"closed"
"7575","10.1115/gt2017-63439",FALSE,"closed"
"7576","10.1093/eurheartj/ehy564.p765",TRUE,"bronze"
"7577","10.1145/3434770.3459733",TRUE,"green"
"7578","10.1145/2685553.2699012",FALSE,"closed"
"7579","10.1145/2882903.2899396",FALSE,"closed"
"7580","10.1055/s-0039-1685994",TRUE,"hybrid"
"7581","10.1055/s-0038-1645017",FALSE,"closed"
"7582","10.1177/1120700020936635",FALSE,"closed"
"7583","10.1111/head.12496",FALSE,"closed"
"7584","10.1111/epi.13360",TRUE,"bronze"
"7585","10.21203/rs.3.rs-150968/v1",TRUE,"green"
"7586","10.1055/s-0038-1669057",FALSE,"closed"
"7587","10.1055/s-0041-1727747",TRUE,"hybrid"
"7588","10.1055/a-0819-7940",FALSE,"closed"
"7589","10.1145/3328526.3329649",FALSE,"closed"
"7590","10.1055/s-0041-1725775",FALSE,"closed"
"7591","10.1055/s-0041-1725791",FALSE,"closed"
"7592","10.1016/j.juro.2016.02.2284",TRUE,"bronze"
"7593","10.18027/2224-5057-2018-8-3-78-85",TRUE,"hybrid"
"7594","10.1080/10236198.2020.1801661",TRUE,"green"
"7595","10.2320/matertrans.mpr2015902",TRUE,"bronze"
"7596","10.1002/prot.26216",FALSE,"closed"
"7597","10.1055/s-0038-1671563",FALSE,"closed"
"7598","10.1055/s-0037-1606035",FALSE,"closed"
"7599","10.1055/s-0038-1640425",TRUE,"hybrid"
"7600","10.1055/s-0038-1640424",TRUE,"hybrid"
"7601","10.1175/jas-d-16-0366.1",TRUE,"hybrid"
"7602","10.1109/jphotov.2021.3053483",TRUE,"bronze"
"7603","10.1177/0271678x16636890",TRUE,"bronze"
"7604","10.1055/s-0037-1598858",TRUE,"hybrid"
"7605","10.1093/jbcr/iraa024.308",FALSE,"closed"
"7606","10.1055/s-0037-1598936",TRUE,"hybrid"
"7607","10.1055/s-0039-1685627",TRUE,"hybrid"
"7608","10.1055/a-1128-0524",FALSE,"closed"
"7609","10.1515/cdbme-2020-0017",TRUE,"gold"
"7610","10.1038/jcbfm.2015.99",TRUE,"bronze"
"7611","10.1055/s-0038-1645003",FALSE,"closed"
"7612","10.1515/cdbme-2018-0002",TRUE,"gold"
"7613","10.1002/jcsm.12316",TRUE,"gold"
"7614","10.1155/2018/5832460",TRUE,"gold"
"7615","10.1038/jcbfm.2015.153",TRUE,"bronze"
"7616","10.1115/gt2017-64485",FALSE,"closed"
"7617","10.1177/0284185117694508",FALSE,"closed"
"7618","10.1177/2324709615576988",TRUE,"gold"
"7619","10.1093/ndt/gfz103.sp226",FALSE,"closed"
"7620","10.1055/s-0039-1685642",TRUE,"hybrid"
"7621","10.7554/elife.19374",TRUE,"gold"
"7622","10.7554/elife.19374.017",TRUE,"gold"
"7623","10.1002/term.2528",FALSE,"closed"
"7624","10.18632/oncotarget.17476",TRUE,"gold"
"7625","10.1055/s-0039-1695999",FALSE,"closed"
"7626","10.1055/s-0038-1675967",FALSE,"closed"
"7627","10.1115/gt2016-56588",FALSE,"closed"
"7628","10.1145/3343031.3350599",TRUE,"green"
"7629","10.3233/rnn-140421",TRUE,"bronze"
"7630","10.1111/jmi.12312",FALSE,"closed"
"7631","10.1055/s-0038-1641326",FALSE,"closed"
"7632","10.1093/neuonc/noy139.163",TRUE,"bronze"
"7633","10.1055/s-0038-1668965",FALSE,"closed"
"7634","10.1055/s-0038-1667703",FALSE,"closed"
"7635","10.1055/s-0038-1671442",FALSE,"closed"
"7636","10.1055/s-0039-1678983",TRUE,"hybrid"
"7637","10.1002/alz.045909",TRUE,"bronze"
"7638","10.1080/23818107.2018.1452791",FALSE,"closed"
"7639","10.18632/oncotarget.6429",TRUE,"gold"
"7640","10.21203/rs.3.rs-430130/v1",TRUE,"green"
"7641","10.1117/12.2233174",FALSE,"closed"
"7642","10.1002/mrm.25972",FALSE,"closed"
"7643","10.1002/anie.201906978",FALSE,"closed"
"7644","10.1039/c4py01467g",FALSE,"closed"
"7645","10.1055/a-0667-0806",FALSE,"closed"
"7646","10.1111/head.13012",FALSE,"closed"
"7647","10.1115/gt2015-43407",FALSE,"closed"
"7648","10.1115/gt2015-43198",FALSE,"closed"
"7649","10.1115/gt2015-43265",FALSE,"closed"
"7650","10.1117/1.jpe.7.018001",TRUE,"green"
"7651","10.1002/mrm.28558",TRUE,"hybrid"
"7652","10.1002/term.2948",TRUE,"hybrid"
"7653","10.1055/s-0038-1675961",FALSE,"closed"
"7654","10.1055/a-0667-0493",TRUE,"bronze"
"7655","10.1177/17474930211006286",TRUE,"hybrid"
"7656","10.1111/psyp.12411",FALSE,"closed"
"7657","10.1002/cplu.201900745",TRUE,"hybrid"
"7658","10.1039/c6cp02997c",TRUE,"green"
"7659","10.1083/jcb.201902059",TRUE,"hybrid"
"7660","10.1123/apaq.2019-0026",FALSE,"closed"
"7661","10.1121/1.5136962",FALSE,"closed"
"7662","10.1515/zaa-2020-0010",FALSE,"closed"
"7663","10.1093/jeea/jvx028",TRUE,"green"
"7664","10.1098/rspa.2020.0019",TRUE,"green"
"7665","10.1659/mrd.mm158",TRUE,"gold"
"7666","10.1111/brv.12699",FALSE,"closed"
"7667","10.1080/13530194.2021.1900039",FALSE,"closed"
"7668","10.1111/ene.13596",FALSE,"closed"
"7669","10.1055/a-1519-6264",FALSE,"closed"
"7670","10.1161/hyp.72.suppl_1.p211",FALSE,"closed"
"7671","10.1055/s-0039-1695451",FALSE,"closed"
"7672","10.1002/mp.14730",TRUE,"hybrid"
"7673","10.47544/johsk.2021.2.1.13",TRUE,"bronze"
"7674","10.1002/9781119244752.ch60",FALSE,"closed"
"7675","10.1002/mrm.28035",TRUE,"green"
"7676","10.1055/s-0042-111088",FALSE,"closed"
"7677","10.1055/s-0040-1705545",FALSE,"closed"
"7678","10.1177/1550059419875916",FALSE,"closed"
"7679","10.5220/0005825704270434",TRUE,"hybrid"
"7680","10.1123/apaq.2019-0070",FALSE,"closed"
"7681","10.1002/pra2.2017.14505401070",FALSE,"closed"
"7682","10.1002/term.2410",FALSE,"closed"
"7683","10.3727/096368913x675151",FALSE,"closed"
"7684","10.22541/au.158990721.16465586",TRUE,"green"
"7685","10.1080/14697688.2018.1529420",TRUE,"hybrid"
"7686","10.1111/nan.12683",TRUE,"hybrid"
"7687","10.1093/rheumatology/kez057.046",TRUE,"bronze"
"7688","10.1055/s-0041-1725770",FALSE,"closed"
"7689","10.1055/s-0041-1725633",FALSE,"closed"
"7690","10.1055/s-0041-1725777",FALSE,"closed"
"7691","10.1055/s-0041-1725693",FALSE,"closed"
"7692","10.1055/s-0041-1725825",FALSE,"closed"
"7693","10.1161/res.117.suppl_1.31",FALSE,"closed"
"7694","10.3354/meps13477",FALSE,"closed"
"7695","10.1111/bju.13451",FALSE,"closed"
"7696","10.1002/mrm.28095",TRUE,"hybrid"
"7697","10.3139/120.110783",FALSE,"closed"
"7698","10.1200/jco.2018.36.15_suppl.e16265",FALSE,"closed"
"7699","10.1145/3139550.3139566",FALSE,"closed"
"7700","10.1080/23311940.2016.1158342",TRUE,"hybrid"
"7701","10.1145/3340555.3353724",FALSE,"closed"
"7702","10.1002/ccd.27611",FALSE,"closed"
"7703","10.1055/s-0038-1668616",FALSE,"closed"
"7704","10.1002/jssc.201900833",FALSE,"closed"
"7705","10.21203/rs.3.rs-61571/v1",FALSE,"closed"
"7706","10.1093/eurheartj/ehz748.0898",FALSE,"closed"
"7707","10.1115/ajkfluids2015-33762",FALSE,"closed"
"7708","10.1093/eurheartj/ehz748.0949",FALSE,"closed"
"7709","10.1002/dvdy.24",TRUE,"hybrid"
"7710","10.1115/gt2015-43220",FALSE,"closed"
"7711","10.7554/elife.19095",TRUE,"gold"
"7712","10.1111/eth.12699",FALSE,"closed"
"7713","10.3410/f.734863842.793557205",FALSE,"closed"
"7714","10.3410/f.739061212.793584777",FALSE,"closed"
"7715","10.1177/1476718x14552945",FALSE,"closed"
"7716","10.1144/sp442.18",TRUE,"green"
"7717","10.3410/f.729125154.793538565",FALSE,"closed"
"7718","10.3410/f.731934159.793545790",FALSE,"closed"
"7719","10.1111/bij.12486",TRUE,"bronze"
"7720","10.1111/cla.12368",FALSE,"closed"
"7721","10.1200/jco.2015.33.15_suppl.e15218",FALSE,"closed"
"7722","10.1055/s-0038-1640931",TRUE,"hybrid"
"7723","10.1115/gt2018-75025",FALSE,"closed"
"7724","10.1115/gt2016-57442",FALSE,"closed"
"7725","10.1177/1079063215620397",FALSE,"closed"
"7726","10.1055/s-0039-1686033",TRUE,"hybrid"
"7727","10.1080/23308249.2016.1209160",FALSE,"closed"
"7728","10.1117/1.jmi.6.2.021602",TRUE,"green"
"7729","10.1115/gt2016-57686",FALSE,"closed"
"7730","10.1115/gt2017-64664",FALSE,"closed"
"7731","10.1055/s-0039-3401279",FALSE,"closed"
"7732","10.1115/ajkfluids2019-5439",FALSE,"closed"
"7733","10.1055/s-0037-1604703",FALSE,"closed"
"7734","10.1055/s-0038-1640932",TRUE,"hybrid"
"7735","10.1115/gt2019-90243",FALSE,"closed"
"7736","10.1115/gt2019-90242",FALSE,"closed"
"7737","10.1145/2976749.2989063",FALSE,"closed"
"7738","10.1128/mra.01203-19",TRUE,"gold"
"7739","10.1111/1746-692x.12278",TRUE,"hybrid"
"7740","10.21203/rs.3.rs-102041/v1",TRUE,"green"
"7741","10.21203/rs.3.rs-425632/v1",TRUE,"green"
"7742","10.1055/a-0667-0706",FALSE,"closed"
"7743","10.1001/jamaneurol.2014.1817",TRUE,"bronze"
"7744","10.1145/3318464.3389739",FALSE,"closed"
"7745","10.1002/ange.201906978",FALSE,"closed"
"7746","10.1093/jxb/erx184",TRUE,"hybrid"
"7747","10.5710/amgh.29.12.2016.3004",TRUE,"green"
"7748","10.1080/13645706.2018.1535440",FALSE,"closed"
"7749","10.1105/tpc.18.00936",TRUE,"bronze"
"7750","10.1200/jco.2017.35.4_suppl.281",FALSE,"closed"
"7751","10.1200/jco.2016.34.15_suppl.e15717",FALSE,"closed"
"7752","10.21203/rs.3.rs-177665/v1",TRUE,"green"
"7753","10.1111/eth.12451",FALSE,"closed"
"7754","10.3233/jad-160797",FALSE,"closed"
"7755","10.1002/mrm.28898",TRUE,"hybrid"
"7756","10.1055/s-0038-1641000",TRUE,"hybrid"
"7757","10.31992/0869-3617-2020-29-8-9-26-38",TRUE,"hybrid"
"7758","10.1145/3361331.3361332",FALSE,"closed"
"7759","10.1115/dscc2015-9603",FALSE,"closed"
"7760","10.1177/1073191118803738",FALSE,"closed"
"7761","10.1115/gt2015-43375",FALSE,"closed"
"7762","10.1115/gt2016-56002",FALSE,"closed"
"7763","10.1115/fedsm2017-69287",FALSE,"closed"
"7764","10.1115/gt2017-63542",FALSE,"closed"
"7765","10.1115/gt2018-76842",FALSE,"closed"
"7766","10.1115/gt2020-14626",FALSE,"closed"
"7767","10.1145/3371382.3378206",FALSE,"closed"
"7768","10.1145/3456859.3456861",FALSE,"closed"
"7769","10.1177/0271678x17691530",TRUE,"bronze"
"7770","10.1002/wcms.1468",TRUE,"hybrid"
"7771","10.1111/bdi.12352",FALSE,"closed"
"7772","10.1016/j.jalz.2019.06.1032",TRUE,"bronze"
"7773","10.1161/hyp.76.suppl_1.p027",FALSE,"closed"
"7774","10.1093/eurheartj/ehz745.0216",FALSE,"closed"
"7775","10.1055/s-0041-1728387",TRUE,"hybrid"
"7776","10.1055/s-0037-1607907",FALSE,"closed"
"7777","10.1200/jco.2015.33.15_suppl.e15219",FALSE,"closed"
"7778","10.1161/str.47.suppl_1.179",FALSE,"closed"
"7779","10.1002/ana.25552",TRUE,"hybrid"
"7780","10.1039/c8ja00427g",TRUE,"hybrid"
"7781","10.1115/gt2017-64608",FALSE,"closed"
"7782","10.1145/3010915.3010978",TRUE,"bronze"
"7783","10.1115/gt2015-42008",FALSE,"closed"
"7784","10.1177/0284185116673120",FALSE,"closed"
"7785","10.1115/gt2019-90924",FALSE,"closed"
"7786","10.1145/3274694.3274729",FALSE,"closed"
"7787","10.1115/gt2015-43149",FALSE,"closed"
"7788","10.1145/2811402",TRUE,"green"
"7789","10.1115/gt2018-75079",FALSE,"closed"
"7790","10.1002/9783527808465.emc2016.5172",TRUE,"bronze"
"7791","10.1145/3133956.3134039",FALSE,"closed"
"7792","10.1055/s-0043-117603",FALSE,"closed"
"7793","10.1177/2396987319889258",TRUE,"bronze"
"7794","10.1126/science.aay2832",TRUE,"bronze"
"7795","10.1177/0271678x17699629",TRUE,"bronze"
"7796","10.3139/104.111289",FALSE,"closed"
"7797","10.3139/104.112150",FALSE,"closed"
"7798","10.1055/s-0042-113601",FALSE,"closed"
"7799","10.1093/jtm/taab102",FALSE,"closed"
"7800","10.1055/s-0037-1603262",FALSE,"closed"
"7801","10.1055/s-0037-1604909",FALSE,"closed"
"7802","10.1055/s-0037-1603242",FALSE,"closed"
"7803","10.1111/fme.12373",TRUE,"green"
"7804","10.1021/acsami.0c12735",TRUE,"hybrid"
"7805","10.1021/acs.est.6b06514",TRUE,"hybrid"
"7806","10.1002/cctc.201601675",TRUE,"bronze"
"7807","10.1055/s-0040-1705399",FALSE,"closed"
"7808","10.1055/s-0040-1705567",FALSE,"closed"
"7809","10.1055/s-0041-1725772",FALSE,"closed"
"7810","10.1898/nwn15-28.1",FALSE,"closed"
"7811","10.4293/crsls.2017.00003",TRUE,"gold"
"7812","10.1145/2785956.2790037",TRUE,"green"
"7813","10.3410/f.732304644.793554227",FALSE,"closed"
"7814","10.1525/vs.2019.14.1.87",FALSE,"closed"
"7815","10.1145/3017680.3017785",FALSE,"closed"
"7816","10.1111/jasp.12500",FALSE,"closed"
"7817","10.1177/1362361318791817",FALSE,"closed"
"7818","10.1055/s-0037-1607922",FALSE,"closed"
"7819","10.1055/s-0040-1705478",FALSE,"closed"
"7820","10.1080/0048721x.2018.1450305",TRUE,"bronze"
"7821","10.1080/14697688.2019.1622290",TRUE,"green"
"7822","10.1002/ajp.23312",TRUE,"hybrid"
"7823","10.1063/1.5143212",TRUE,"green"
"7824","10.1002/dta.2916",TRUE,"hybrid"
"7825","10.1055/s-0037-1604284",FALSE,"closed"
"7826","10.1093/eurheartj/ehz106",TRUE,"bronze"
"7827","10.1055/s-0038-1676016",FALSE,"closed"
"7828","10.1115/ajkfluids2015-33763",FALSE,"closed"
"7829","10.1055/s-0041-1728037",TRUE,"hybrid"
"7830","10.33774/chemrxiv-2021-vj7k2",TRUE,"green"
"7831","10.1055/s-0038-1640999",TRUE,"hybrid"
"7832","10.1142/9789814623995_0254",FALSE,"closed"
"7833","10.1002/jcsm.12649",TRUE,"gold"
"7834","10.1111/tid.13020",FALSE,"closed"
"7835","10.1115/gt2017-64475",FALSE,"closed"
"7836","10.1093/eurpub/ckx187.273",TRUE,"bronze"
"7837","10.1055/s-0039-1678987",TRUE,"hybrid"
"7838","10.1139/cjc-2020-0504",FALSE,"closed"
"7839","10.1093/ecco-jcc/jjab076.144",TRUE,"bronze"
"7840","10.1002/eji.201747187",TRUE,"bronze"
"7841","10.52526/25792776-2019.66.2-159",TRUE,"bronze"
"7842","10.1163/1568539x-00003270",FALSE,"closed"
"7843","10.1055/s-0037-1598945",TRUE,"hybrid"
"7844","10.1177/0271678x19850936",TRUE,"green"
"7845","10.1161/strokeaha.119.028095",TRUE,"bronze"
"7846","10.1145/2829988.2790037",FALSE,"closed"
"7847","10.1055/s-0039-1695503",FALSE,"closed"
"7848","10.1055/s-0039-1695290",FALSE,"closed"
"7849","10.1016/j.jalz.2016.06.132",FALSE,"closed"
"7850","10.3139/104.111879",FALSE,"closed"
"7851","10.1177/1120672117747010",FALSE,"closed"
"7852","10.1093/eurheartj/ehz746.0236",FALSE,"closed"
"7853","10.1055/s-0040-1711060",TRUE,"hybrid"
"7854","10.1111/epi.13761",FALSE,"closed"
"7855","10.1080/23818107.2019.1694980",FALSE,"closed"
"7856","10.4018/ijep.2016010102",TRUE,"green"
"7857","10.1055/s-0039-1685889",TRUE,"hybrid"
"7858","10.1115/gt2019-91403",FALSE,"closed"
"7859","10.1115/fedsm2020-20248",FALSE,"closed"
"7860","10.1145/2987443.2987457",TRUE,"green"
"7861","10.1182/blood.v130.suppl_1.632.632",FALSE,"closed"
"7862","10.1002/jcsm.12638",TRUE,"gold"
"7863","10.1145/3339825.3391855",FALSE,"closed"
"7864","10.1111/bju.14212",FALSE,"closed"
"7865","10.5301/ijao.5000482",FALSE,"closed"
"7866","10.1111/1744-9987.12415",TRUE,"hybrid"
"7867","10.1002/mrm.26769",FALSE,"closed"
"7868","10.1145/3147234.3148104",FALSE,"closed"
"7869","10.1093/eurpub/ckaa166.537",FALSE,"closed"
"7870","10.1055/s-0037-1605865",FALSE,"closed"
"7871","10.1055/s-0039-1683563",FALSE,"closed"
"7872","10.1002/ehf2.12633",TRUE,"gold"
"7873","10.1002/acn3.51360",TRUE,"gold"
"7874","10.1093/ndt/gfz103.sp781",FALSE,"closed"
"7875","10.1039/c6ee01222a",TRUE,"green"
"7876","10.7554/elife.57012.sa2",TRUE,"gold"
"7877","10.1002/brb3.538",TRUE,"gold"
"7878","10.1080/00913847.2020.1858701",FALSE,"closed"
"7879","10.1098/rsta.2020.0345",TRUE,"hybrid"
"7880","10.1111/jzs.12451",FALSE,"closed"
"7881","10.15252/embj.201797159",TRUE,"green"
"7882","10.1111/1462-2920.15638",TRUE,"hybrid"
"7883","10.21203/rs.3.rs-24704/v1",TRUE,"green"
"7884","10.1016/j.jalz.2016.06.1885",FALSE,"closed"
"7885","10.1055/a-0600-2348",FALSE,"closed"
"7886","10.1093/eurheartj/ehz746.0237",FALSE,"closed"
"7887","10.1080/13625187.2017.1412427",FALSE,"closed"
"7888","10.4269/ajtmh.17-0235",TRUE,"green"
"7889","10.1109/tnsm.2017.2744807",FALSE,"closed"
"7890","10.7554/elife.57012",TRUE,"gold"
"7891","10.1089/ten.tec.2017.0532",FALSE,"closed"
"7892","10.1080/14779072.2018.1421068",FALSE,"closed"
"7893","10.7554/elife.48178",TRUE,"gold"
"7894","10.1111/ddg.14151",TRUE,"hybrid"
"7895","10.1093/eurpub/ckaa166.049",FALSE,"closed"
"7896","10.1063/1.5020242",TRUE,"green"
"7897","10.1177/0271678x16641424",TRUE,"bronze"
"7898","10.1093/geroni/igx004.1900",TRUE,"gold"
"7899","10.7717/peerj.1868",TRUE,"gold"
"7900","10.1093/texcom/tgaa075",TRUE,"hybrid"
"7901","10.1093/nc/niy013",TRUE,"gold"
"7902","10.1055/s-0039-1678986",TRUE,"hybrid"
"7903","10.1089/jop.2016.0068",FALSE,"closed"
"7904","10.1055/s-0041-1727616",TRUE,"hybrid"
"7905","10.1111/tri.12553",TRUE,"bronze"
"7906","10.1055/s-0041-1731393",FALSE,"closed"
"7907","10.1055/s-0038-1676015",FALSE,"closed"
"7908","10.1080/02656736.2018.1498137",TRUE,"hybrid"
"7909","10.1055/s-0040-1711689",TRUE,"hybrid"
"7910","10.1002/jcsm.12640",TRUE,"gold"
"7911","10.1177/03635465211017147",TRUE,"hybrid"
"7912","10.1055/s-0037-1605734",FALSE,"closed"
"7913","10.1177/0284185116651004",FALSE,"closed"
"7914","10.1055/s-0039-3401129",FALSE,"closed"
"7915","10.7554/elife.48178.sa2",TRUE,"gold"
"7916","10.1515/icom-2016-0035",FALSE,"closed"
"7917","10.1021/jacs.7b05150",TRUE,"hybrid"
"7918","10.1145/3103010.3121029",FALSE,"closed"
"7919","10.1111/bjso.12279",FALSE,"closed"
"7920","10.1111/geer.12188",TRUE,"green"
